唐海馬,#genre#
探索科学,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvZGlzY292ZXJ5c2NpZW5jZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNTUmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
DMAX,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvRE1BWC9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNTYmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
亚洲旅游,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvYXNpYXRyYXZlbC9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNTcmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
BBC earth,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2JiY2VhcnRoL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTkwMCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
环球旅行家,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvZ2xvYmFsdHJhdmVsL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTkwOCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
动物星球,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvYW5pbWFscGxhbmV0L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM2MCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
历史频道,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvaGlzdG9yeTEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzYxJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
Global Trekker,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvR2xvYmFsdHJla2tlci9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNzMmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
亚洲美食,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvYWZuL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM2MyZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
美食星球,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvZm9vZHBsYW5ldC9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNjQmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
BBC Lifestyle,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvQkJDTGlmZXN0eWxlL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM2NSZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
TLC旅遊台,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3RsYy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTIyMzgmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
Lifetime,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvTGlmZXRpbWUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzY3JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
Love Nature,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvTG92ZU5hdHVyZS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNjgmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
HGTV TW,http://127.0.0.1:43251/aHR0cDovLzM4Ljc1LjEzNi4yMTc6OTU2MC9oZ3R2dHcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0yMjQwJnYudHlwZT0xJmlwcz0xNS4yMzUuMTE3Ljg1Ojk5NzA=
尼克儿童,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvbmljay9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNzAmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
MOMO亲子,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvTU9NT3FpbnppL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM3MSZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
CN卡通,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvY2FydG9vbi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNzImdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
Nick Jr,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvTmlja0pyL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM2OSZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
i-Fun动漫,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvaUZ1bi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNzQmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
达芬奇儿童,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvRGFWaW5jaS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNzUmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
东森幼幼,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAveW95by9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEzNzYmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
Boomerang,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvQm9vbWVyYW4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMzc3JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
Animax,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvQW5pbWF4L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM3OCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
Baby TV,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2JhYnkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xNjQxJnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
爱尔达体育 1,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2VsdGFzcDEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODYyJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
爱尔达体育 2,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2VsdGFzcDIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODYzJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
爱尔达体育 3,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2VsdGFzcDMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODY0JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
幸福居家,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3hmamovaW5kZXgubTN1OD92LmNoYW5uZWxpZD0yMjM5JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
八大第一,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2d0djEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD04MTAmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
八大戏剧,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2d0dnhpanUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD04MTEmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
八大娱乐,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2d0dnlsL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9ODEyJnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
八大综合,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2d0di9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTgxMyZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
八大精彩,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2d0dmpjL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9ODE0JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
Fashion TV,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvRlRWL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTM2NiZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
纬来育乐,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3ZsbWF4dHYvaW5kZXgubTN1OD92LmNoYW5uZWxpZD04MDQmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
纬来体育,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3Zsc3BvcnQvaW5kZXgubTN1OD92LmNoYW5uZWxpZD04MDUmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
纬来综合,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3Zsb250di9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTgwNiZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
纬来电影,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3ZsbW92aWVzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9ODA3JnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
纬来戏剧,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3ZseGlqdS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTgwOCZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
纬来日本,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3ZsamFwYW4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD04MDkmdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
纬来精彩,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3dsamMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xODg3JnYudHlwZT0xJmlwcz0xMDguMTgxLjIuMTkzOjIxMjYz
EYE戏剧,http://127.0.0.1:43251/aHR0cDovLzE3My4yMzQuMjUuOTA6OTU2MC9leWV4ai9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE4OTEmdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
EYE旅游,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2V5ZWx5L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MjIzNCZ2LnR5cGU9MSZpcHM9MzguNzUuMTM2LjIyNjoxODM0NA==
韩国娱乐台,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2ttdHYvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xOTA3JnYudHlwZT0xJmlwcz0zOC43NS4xMzYuMjI2OjE4MzQ0
MTV TW,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL210di9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTIyNDImdi50eXBlPTEmaXBzPTEwOC4xODEuMi4xOTM6MjEyNjM=
Channel V,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2NoYW5uZWx2L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MjI0MyZ2LnR5cGU9MSZpcHM9MTA4LjE4MS4yLjE5MzoyMTI2Mw==
大爱,http://127.0.0.1:43251/aHR0cDovLzYzLjE0MS4yNTAuMTQ2Ojk1NjAvZGFhaS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE3ODImdi50eXBlPTEmaXBzPTM4Ljc1LjEzNi4yMjY6MTgzNDQ=
CCTV 1 综合,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzAxY2N0djEvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTg0JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 2 财经,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzAyY2N0djIvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTg1JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 3 娱乐,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzAzY2N0djMvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTg2JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 4 国际,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzA0Y2N0djQvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTg3JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 5 体育,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzA1Y2N0djUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTg4JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 5+ 体育赛事,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzE2Y2N0djVwbHVzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTE4OSZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
CCTV 6 电影,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzA2Y2N0djYvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTkwJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 7 军事,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzA3Y2N0djcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTkxJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 8 连续剧,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzA4Y2N0djgvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTkyJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 9 纪录片,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzA5Y2N0djkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMTkzJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
CCTV 10 科教,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzEwY2N0djEwL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTE5NCZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
CCTV 11 戏曲,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzExY2N0djExL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTE5NSZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
CCTV 12 社法,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzEyY2N0djEyL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTE5NiZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
CCTV 13 新闻,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzEzY2N0djEzL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTE5NyZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
CCTV 14 少儿,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzE0Y2N0djE0L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTE5OCZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
CCTV 15 音乐,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzE1Y2N0djE1L2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTE5OSZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
CCTV 16 奥林匹克,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2NjdHYxNi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTE4Nzgmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
湖南卫视 HuNan,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzE5aHVuYW4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjAyJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
浙江卫视 ZheJiang,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzIwemhlamlhbmcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjAzJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
东方卫视 DragonTV,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzE4ZG9uZ2ZhbmcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjAxJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
江苏卫视 JiangSu,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzIxamlhbmdzaHUvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjA0JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
广东卫视 GuangDong,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzIyZ3Vhbmdkb25nL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTIwNSZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
深圳卫视 ShenZhen,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzIzc2hlbnpoZW4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjA2JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
北京卫视 Beijing,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzE3YmVpamluZy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMTEmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
安徽卫视 AnHui,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzI1YW5odWkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjA4JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
山东卫视 ShanDong,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzI2c2hhbmRvbmcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjA5JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
辽宁卫视 LiaoNing,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzI3bGlhb25pbmcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjEwJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
吉林卫视 JiLin,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzI4amlsaW4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjI4JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
黑龙江卫视 HeiLongJiang,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2hlaWxvbmdqaWFuZy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMjkmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
广东南方卫视 GD South,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzI0bmFuZmFuZy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMDcmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
天津卫视 TianJing,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzMxdGlhbmppbi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMTQmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
湖北卫视 HuBei,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzMyaHViZWkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjE1JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
云南卫视 Yunnan,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzMzeXVubmFuL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTIxNiZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
重庆卫视 ChongQing,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzM0Y2hvbmdxaW5nL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTIxNyZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
河南卫视 HeNan,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzM1aGVuYW4vaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjE4JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
广西卫视 GuangXi,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzM2Z3Vhbmd4aS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMTkmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
陕西卫视  ShanXi,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzM3c2hhbnhpL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTIyMCZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
四川卫视 SiChuan,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzM4c2ljaHVhbi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMjEmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
山西卫视 ShanXi,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzM5c2hhbnhpL2luZGV4Lm0zdTg/di5jaGFubmVsaWQ9MTIyMiZ2LnR5cGU9MSZpcHM9NTEuNzkuMTcuMzg6MTk5ODQ=
河北卫视 HeBei,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzQwaGViZWkvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjIzJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
福建东南卫视 FuJian,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzMwZG9uZ25hbi9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMTMmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
江西卫视 JiangXi,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzI5amlhbmd4aS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMTImdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
贵州卫视 GuiZhou,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzQxZ3VpemhvdS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMjQmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
青海卫视 QingHai,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzQycWluZ2hhaS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMjUmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
新疆卫视 XinJiang,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzQzeGluamlhbmcvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjI2JnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
西藏卫视 XiZang,http://127.0.0.1:43251/aHR0cDovLzQ1Ljg4LjE1MS42Njo5NTYwLzQ0eGl6aGFuZy9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMjcmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
福建海峡卫视 FuJian HaiXia,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL2hhaXhpYS9pbmRleC5tM3U4P3YuY2hhbm5lbGlkPTEyMzAmdi50eXBlPTEmaXBzPTUxLjc5LjE3LjM4OjE5OTg0
厦门卫视 XiaMen,http://127.0.0.1:43251/aHR0cDovLzEyNy4wLjAuMTo5NTYwL3htd3MvaW5kZXgubTN1OD92LmNoYW5uZWxpZD0xMjQxJnYudHlwZT0xJmlwcz01MS43OS4xNy4zODoxOTk4NA==
