足球,#genre#
5月20日 23-24赛季西甲第37轮 马洛卡VS阿尔梅里亚,https://v5.qdhdcate.com/yyv5/202405/20/G6VMTAVqgM7/video/index.m3u8
5月19日 23-24赛季英超第38轮 伯恩利VS诺丁汉森林,https://v10.qdhdcate.com/yyv10/202405/20/NzXHSPhXRv15/video/index.m3u8
5月20日 23-24赛季意甲第37轮 罗马VS热那亚,https://v7.qdhdcate.com/yyv7/202405/20/b6NgSa5gKA13/video/index.m3u8
5月20日 23-24赛季西甲第37轮 瓦伦西亚VS赫罗纳,https://v4.qdhdcate.com/yyv4/202405/20/SZw1tRyPLH4/video/index.m3u8
5月20日 23-24赛季法甲第34轮 勒阿弗尔VS马赛,https://v5.qdhdcate.com/yyv5/202405/20/5APwrvNnf77/video/index.m3u8
5月20日 23-24赛季法甲第34轮 洛里昂VS克莱蒙,https://v6.qdhdcate.com/yyv6/202405/20/e2n0gPQxi012/video/index.m3u8
5月20日 23-24赛季法甲第34轮 图卢兹VS布雷斯特,https://v6.qdhdcate.com/yyv6/202405/20/fdWKsihjkW12/video/index.m3u8
5月20日 23-24赛季法甲第34轮 朗斯VS蒙彼利埃,https://v8.qdhdcate.com/yyv8/202405/20/Aa5ymGmX3114/video/index.m3u8
5月20日 23-24赛季法甲第34轮 摩纳哥VS南特,https://v4.qdhdcate.com/yyv4/202405/20/n0teJTbRHX4/video/index.m3u8
5月19日 23-24赛季英超第38轮 利物浦VS狼队,https://v3.qdhdcate.com/yyv3/202405/20/Mak2rKqjYA2/video/index.m3u8
5月20日 23-24赛季法甲第34轮 里尔VS尼斯,https://v1.qdhdcate.com/yyv1/202405/20/Je8Ei6ST6F1/video/index.m3u8
5月19日 23-24赛季英超第38轮 切尔西VS伯恩茅斯,https://v1.qdhdcate.com/yyv1/202405/20/ZyiwMFzJCS1/video/index.m3u8
5月19日 23-24赛季英超第38轮 卢顿VS富勒姆,https://v4.qdhdcate.com/yyv4/202405/20/EBVLGShpAn4/video/index.m3u8
5月19日 23-24赛季意甲第37轮 乌迪内斯VS恩波利,https://v10.qdhdcate.com/yyv10/202405/20/GyeerK3WSi15/video/index.m3u8
5月19日 23-24赛季英超第38轮 布伦特福德VS纽卡斯尔,https://v10.qdhdcate.com/yyv10/202405/20/twjmHDGBPR15/video/index.m3u8
5月19日 23-24赛季英超第38轮 布莱顿VS曼联,https://v10.qdhdcate.com/yyv10/202405/20/3vvXg0zj8h15/video/index.m3u8
5月19日 23-24赛季英超第38轮 水晶宫VS阿斯顿维拉,https://v4.qdhdcate.com/yyv4/202405/20/PST3qQLZMF4/video/index.m3u8
5月19日 23-24赛季英超第38轮 谢菲尔德联VS热刺,https://v10.qdhdcate.com/yyv10/202405/20/jnHtjyvebw15/video/index.m3u8
5月19日 23-24赛季英超第38轮 曼城VS西汉姆,https://v5.qdhdcate.com/yyv5/202405/20/nzfLQeVseg7/video/index.m3u8
5月20日 23-24赛季西甲第37轮 毕尔巴鄂VS塞维利亚,https://v12.qdhdcate.com/yyv12/202405/20/pZXZ6LmDLB8/video/index.m3u8
5月20日 23-24赛季西甲第37轮 巴塞罗那VS巴列卡诺,https://v8.qdhdcate.com/yyv8/202405/20/sZQUS1FcP514/video/index.m3u8
5月20日 23-24赛季西甲第37轮 马德里竞技VS奥萨苏纳,https://v9.qdhdcate.com/yyv9/202405/20/MCkyHqBNcD18/video/index.m3u8
5月20日 23-24赛季法甲第34轮 兰斯VS雷恩,https://v4.qdhdcate.com/yyv4/202405/20/jMM2A9vEpr4/video/index.m3u8
5月18日 23-24赛季德甲第34轮 多特蒙德VS达姆施塔特,https://v4.qdhdcate.com/yyv4/202405/19/ANLYNub2m84/video/index.m3u8
5月20日 23-24赛季西甲第37轮 格拉纳达VS塞尔塔,https://v1.qdhdcate.com/yyv1/202405/20/at4A4k157h1/video/index.m3u8
5月18日 23-24赛季NBA季后赛半决赛G6 尼克斯VS步行者,https://v5.qdhdcate.com/yyv5/202405/19/u6SM8NfrJm7/video/index.m3u8
5月20日 23-24赛季意甲第37轮 国际米兰VS拉齐奥,https://v2.qdhdcate.com/yyv2/202405/20/GA9fDKi5Hs10/video/index.m3u8
5月20日 23-24赛季法甲第34轮 里昂VS斯特拉斯堡,https://v10.qdhdcate.com/yyv10/202405/20/3c3F0bzv7515/video/index.m3u8
5月18日 23-24赛季德甲第34轮 勒沃库森VS奥格斯堡,https://v10.qdhdcate.com/yyv10/202405/19/Ab6j7bNdUz15/video/index.m3u8
5月18日 23-24赛季德甲第34轮 海登海姆VS科隆,https://v7.qdhdcate.com/yyv7/202405/19/e2vyk9vQ9Q13/video/index.m3u8
5月19日 23-24赛季意甲第37轮 都灵VSAC米兰,https://v3.qdhdcate.com/yyv3/202405/19/RTbVnStNgr2/video/index.m3u8
5月18日 23-24赛季德甲第34轮 霍芬海姆VS拜仁慕尼黑,https://v9.qdhdcate.com/yyv9/202405/19/uE0WkrT4Cs18/video/index.m3u8
5月19日 23-24赛季沙联第32轮 吉达国民VS艾卜哈,https://v6.qdhdcate.com/yyv6/202405/19/Kys4BiULEj12/video/index.m3u8
5月18日 23-24赛季德甲第34轮 不莱梅VS波鸿,https://v9.qdhdcate.com/yyv9/202405/19/PBbcdKvGc518/video/index.m3u8
5月18日 23-24赛季德甲第34轮 斯图加特VS门兴,https://v1.qdhdcate.com/yyv1/202405/19/6gEEvDz7z51/video/index.m3u8
5月19日 23-24赛季西甲第37轮 阿拉维斯VS赫塔费,https://v12.qdhdcate.com/yyv12/202405/19/S0wQGHxQvF8/video/index.m3u8
5月18日 23-24赛季德甲第34轮 法兰克福VSRB莱比锡,https://v7.qdhdcate.com/yyv7/202405/19/N85HP7Uy4013/video/index.m3u8
5月18日 23-24赛季德甲第34轮 沃尔夫斯堡VS美因茨,https://v10.qdhdcate.com/yyv10/202405/19/V3fA1jj2g815/video/index.m3u8
5月18日 23-24赛季沙联第32轮 利雅得胜利VS利雅得新月,https://v6.qdhdcate.com/yyv6/202405/19/nXjvQfENhp12/video/index.m3u8
5月18日 23-24赛季意甲第37轮 佛罗伦萨VS那不勒斯,https://v1.qdhdcate.com/yyv1/202405/19/93Y4Ax3AzD1/video/index.m3u8
5月17日 23-24赛季西甲第36轮 拉斯帕尔马斯VS贝蒂斯,https://v3.qdhdcate.com/yyv3/202405/17/DJvq4bgYK72/video/index.m3u8
5月19日 23-24赛季意甲第37轮 莱切VS亚特兰大,https://v10.qdhdcate.com/yyv10/202405/19/xe3dRi3CxA15/video/index.m3u8
5月17日 23-24赛季西甲第36轮 阿尔梅里亚VS巴塞罗那,https://v10.qdhdcate.com/yyv10/202405/17/rp5Ab43N3k15/video/index.m3u8
5月18日 23-24赛季德甲第34轮 柏林联合VS弗赖堡,https://v11.qdhdcate.com/yyv11/202405/19/Qmyrdfr37D3/video/index.m3u8
5月16日 23-24赛季西甲第36轮 塞维利亚VS加的斯,https://v2.qdhdcate.com/yyv2/202405/16/9svvJ73ZNB10/video/index.m3u8
5月17日 23-24赛季西甲第36轮 皇家社会VS瓦伦西亚,https://v9.qdhdcate.com/yyv9/202405/17/6zUnuMD5aA18/video/index.m3u8
5月16日 23-24赛季西甲第36轮 塞尔塔VS毕尔巴鄂,https://v6.qdhdcate.com/yyv6/202405/16/yBKKC7n8jG12/video/index.m3u8
5月16日 23-24赛季法甲第32轮 尼斯VS巴黎圣日耳曼,https://v12.qdhdcate.com/yyv12/202405/16/fX4SxigJXn8/video/index.m3u8
5月17日 23-24赛季沙联第32轮 卡利杰VS吉达联合,https://v10.qdhdcate.com/yyv10/202405/17/K0A7MTfqiK15/video/index.m3u8
5月16日 23-24赛季英超第34轮 曼联VS纽卡斯尔,https://v11.qdhdcate.com/yyv11/202405/16/zB9CYnA3Um3/video/index.m3u8
5月16日 23-24赛季英超第34轮 布莱顿VS切尔西,https://v10.qdhdcate.com/yyv10/202405/16/CgYLUSdYs515/video/index.m3u8
5月16日 23-24赛季西甲第36轮 赫塔费VS马德里竞技,https://v1.qdhdcate.com/yyv1/202405/16/JfavJ76yxz1/video/index.m3u8
5月15日 23-24赛季西甲第36轮 赫罗纳VS比利亚雷亚尔,https://v6.qdhdcate.com/yyv6/202405/15/dRV3RD4YEV12/video/index.m3u8
5月15日 23-24赛季西甲第36轮 皇家马德里VS阿拉维斯,https://v11.qdhdcate.com/yyv11/202405/15/RYmHSmuwkQ3/video/index.m3u8
5月15日 23-24赛季西甲第36轮 奥萨苏纳VS马洛卡,https://v5.qdhdcate.com/yyv5/202405/15/WiatHw61Ru7/video/index.m3u8
5月13日 23-24赛季意甲第36轮 亚特兰大VS罗马,https://v10.qdhdcate.com/yyv10/202405/13/LVTANRWdpY15/video/index.m3u8
5月15日 23-24赛季英超第34轮 热刺VS曼城,https://v7.qdhdcate.com/yyv7/202405/15/euhjFfMT3q13/video/index.m3u8
5月13日 23-24赛季法甲第33轮 克莱蒙VS里昂,https://v12.qdhdcate.com/yyv12/202405/13/TJTzxCDwBG8/video/index.m3u8
5月13日 23-24赛季意甲第36轮 尤文图斯VS萨勒尼塔纳,https://v11.qdhdcate.com/yyv11/202405/13/tiaej8gR8b3/video/index.m3u8
5月12日 23-24赛季德甲第33轮 拜仁慕尼黑VS沃尔夫斯堡,https://v8.qdhdcate.com/yyv8/202405/13/wv7t4jfkG114/video/index.m3u8
5月13日 23-24赛季法甲第33轮 马赛VS洛里昂,https://v12.qdhdcate.com/yyv12/202405/13/kkjb6R51kE8/video/index.m3u8
5月13日 23-24赛季法甲第33轮 巴黎圣日耳曼VS图卢兹,https://v9.qdhdcate.com/yyv9/202405/13/ivULYUjddd18/video/index.m3u8
5月13日 23-24赛季法甲第33轮 雷恩VS朗斯,https://v11.qdhdcate.com/yyv11/202405/13/EffG7F37273/video/index.m3u8
5月13日 23-24赛季法甲第33轮 蒙彼利埃VS摩纳哥,https://v10.qdhdcate.com/yyv10/202405/13/PmrqhmZQWv15/video/index.m3u8
5月13日 23-24赛季西甲第35轮 瓦伦西亚VS巴列卡诺,https://v11.qdhdcate.com/yyv11/202405/13/TbAdB0pTkD3/video/index.m3u8
5月13日 23-24赛季西甲第35轮 贝蒂斯VS阿尔梅里亚,https://v9.qdhdcate.com/yyv9/202405/13/tkJQEmBMt018/video/index.m3u8
5月11日 23-24赛季德甲第33轮 奥格斯堡VS斯图加特,https://v9.qdhdcate.com/yyv9/202405/11/m0Rd4a8YUM18/video/index.m3u8
5月13日 23-24赛季德甲第33轮 波鸿VS勒沃库森,https://v10.qdhdcate.com/yyv10/202405/13/m0tjfkDrar15/video/index.m3u8
5月11日 23-24赛季沙联第31轮 吉达联合VS达曼协作,https://v7.qdhdcate.com/yyv7/202405/11/ne2ze69sph13/video/index.m3u8
5月11日 23-24赛季意甲第36轮 弗洛西诺内VS国际米兰,https://v9.qdhdcate.com/yyv9/202405/11/zH8NBeFjvD18/video/index.m3u8
5月11日 23-24赛季法甲第33轮 尼斯VS勒阿弗尔,https://v7.qdhdcate.com/yyv7/202405/11/kinuqn37ED13/video/index.m3u8
5月11日 23-24赛季法甲第33轮 布雷斯特VS兰斯,https://v6.qdhdcate.com/yyv6/202405/11/hLD5Hb2m9n12/video/index.m3u8
5月11日 23-24赛季西甲第35轮 阿拉维斯VS赫罗纳,https://v11.qdhdcate.com/yyv11/202405/11/XB0j144LLv3/video/index.m3u8
5月9日 23-24赛季NBA季后赛半决赛G2 步行者VS尼克斯,https://v3.qdhdcate.com/yyv3/202405/09/dkqsUQD0a62/video/index.m3u8
5月8日 23-24赛季NBA季后赛半决赛G1 独行侠VS雷霆,https://v10.qdhdcate.com/yyv10/202405/08/zscwUqp9RX15/video/index.m3u8
5月7日 23-24赛季英超第36轮 水晶宫VS曼联,https://v12.qdhdcate.com/yyv12/202405/07/wZv8EintuJ8/video/index.m3u8
5月7日 23-24赛季NBA季后赛半决赛G2 森林狼VS掘金,https://v10.qdhdcate.com/yyv10/202405/07/5Dyv9EFnj615/video/index.m3u8
5月12日 23-24赛季英超第37轮 曼联VS阿森纳,https://v11.qdhdcate.com/yyv11/202405/13/MWVWbqDyGR3/video/index.m3u8
5月7日 23-24赛季意甲第35轮 乌迪内斯VS那不勒斯,https://v10.qdhdcate.com/yyv10/202405/07/qFdQivujzB15/video/index.m3u8
5月7日 23-24赛季意甲第35轮 萨勒尼塔纳VS亚特兰大,https://v12.qdhdcate.com/yyv12/202405/07/Mdv6DtChXP8/video/index.m3u8
5月7日 23-24赛季沙联第28轮 吉达国民VS利雅得新月,https://v10.qdhdcate.com/yyv10/202405/07/banJ0u3eTT15/video/index.m3u8
5月7日 23-24赛季法甲第32轮 里尔VS里昂,https://v10.qdhdcate.com/yyv10/202405/07/bwV7h5bXYB15/video/index.m3u8
5月5日 23-24赛季西甲第34轮 奥萨苏纳VS贝蒂斯,https://v4.qdhdcate.com/yyv4/202405/06/mvPBQcnh8q4/video/index.m3u8
5月5日 23-24赛季英超第36轮 切尔西VS西汉姆,https://v12.qdhdcate.com/yyv12/202405/06/a2qc6PvcHe8/video/index.m3u8
5月5日 23-24赛季英超第36轮 布莱顿VS阿斯顿维拉,https://v10.qdhdcate.com/yyv10/202405/06/LY50q6b4iF15/video/index.m3u8
5月6日 23-24赛季德甲第32轮 海登海姆VS美因茨,https://v12.qdhdcate.com/yyv12/202405/06/UBLuvd7aWw8/video/index.m3u8
5月5日 23-24赛季意甲第35轮 恩波利VS弗洛西诺内,https://v10.qdhdcate.com/yyv10/202405/06/x6EKKDLSW615/video/index.m3u8
5月5日 23-24赛季意甲第35轮 卡利亚里VS莱切,https://v12.qdhdcate.com/yyv12/202405/06/97hxaUKGjp8/video/index.m3u8
5月5日 23-24赛季英超第36轮 利物浦VS热刺,https://v12.qdhdcate.com/yyv12/202405/06/mGg26z86jx8/video/index.m3u8
5月5日 23-24赛季西甲第34轮 塞尔塔VS比利亚雷亚尔,https://v11.qdhdcate.com/yyv11/202405/06/8qfncX3Uzj3/video/index.m3u8
5月5日 23-24赛季意甲第35轮 维罗纳VS佛罗伦萨,https://v10.qdhdcate.com/yyv10/202405/06/S1P2XBHvwv15/video/index.m3u8
5月6日 23-24赛季西甲第34轮 巴列卡诺VS阿尔梅里亚,https://v11.qdhdcate.com/yyv11/202405/06/fqLeQ9PF9S3/video/index.m3u8
5月6日 23-24赛季意甲第35轮 罗马VS尤文图斯,https://v4.qdhdcate.com/yyv4/202405/06/gfFKV64ymz4/video/index.m3u8
5月6日 23-24赛季西甲第34轮 瓦伦西亚VS阿拉维斯,https://v12.qdhdcate.com/yyv12/202405/06/WBihNFtWE78/video/index.m3u8
5月5日 2024赛季中超第10轮 上海申花VS浙江,https://v11.qdhdcate.com/yyv11/202405/06/cG5SJsvYtM3/video/index.m3u8
5月5日 2024赛季中超第10轮 北京国安VS成都蓉城,https://v4.qdhdcate.com/yyv4/202405/06/5vRsnM3mZk4/video/index.m3u8
5月5日 2024赛季中超第10轮 南通支云VS长春亚泰,https://v10.qdhdcate.com/yyv10/202405/06/YNG8n9Jm9J15/video/index.m3u8
5月5日 2024赛季中超第10轮 梅州客家VS沧州雄狮,https://v10.qdhdcate.com/yyv10/202405/06/PD2MwU88bk15/video/index.m3u8
5月6日 23-24赛季意甲第35轮 AC米兰VS热那亚,https://v12.qdhdcate.com/yyv12/202405/06/ijY919WqH78/video/index.m3u8
5月5日 2024赛季中超第10轮 武汉三镇VS青岛海牛,https://v12.qdhdcate.com/yyv12/202405/06/ypbBDsgCbK8/video/index.m3u8
5月5日 23-24赛季德甲第32轮 柏林联合VS波鸿,https://v4.qdhdcate.com/yyv4/202405/06/iJQ0aTBXwz4/video/index.m3u8
5月5日 2024赛季中超第10轮 深圳新鹏城VS上海海港,https://v11.qdhdcate.com/yyv11/202405/06/V7hLhnbtgs3/video/index.m3u8
5月4日 23-24赛季西甲第34轮 皇家马德里VS加的斯,https://v12.qdhdcate.com/yyv12/202405/05/30ityxMYKt8/video/index.m3u8
5月4日 23-24赛季西甲第34轮 皇家社会VS拉斯帕尔马斯,https://v10.qdhdcate.com/yyv10/202405/05/HKC9hXwCBA15/video/index.m3u8
5月4日 23-24赛季法甲第32轮 摩纳哥VS克莱蒙,https://v4.qdhdcate.com/yyv4/202405/05/43CYfqUPSu4/video/index.m3u8
5月5日 23-24赛季德甲第32轮 科隆VS弗赖堡,https://v10.qdhdcate.com/yyv10/202405/05/Ke3xHj3E1f15/video/index.m3u8
5月4日 23-24赛季德甲第32轮 斯图加特VS拜仁慕尼黑,https://v11.qdhdcate.com/yyv11/202405/05/2t0yxyzZq93/video/index.m3u8
5月5日 23-24赛季英超第36轮 曼城VS狼队,https://v4.qdhdcate.com/yyv4/202405/05/RKV53hJVB54/video/index.m3u8
5月5日 23-24赛季法甲第32轮 布雷斯特VS南特,https://v4.qdhdcate.com/yyv4/202405/05/JFYvbkP0pV4/video/index.m3u8
5月4日 23-24赛季英超第36轮 阿森纳VS伯恩茅斯,https://v11.qdhdcate.com/yyv11/202405/05/Mrx2EKiWhd3/video/index.m3u8
5月5日 23-24赛季意甲第35轮 萨索洛VS国际米兰,https://v12.qdhdcate.com/yyv12/202405/05/YdM5ii60mc8/video/index.m3u8
5月5日 23-24赛季西甲第34轮 赫罗纳VS巴塞罗那,https://v10.qdhdcate.com/yyv10/202405/05/XMyHXacS2c15/video/index.m3u8
5月5日 23-24赛季西甲第34轮 马洛卡VS马德里竞技,https://v12.qdhdcate.com/yyv12/202405/05/x6AA28FHXq8/video/index.m3u8
5月4日 23-24赛季德甲第32轮 不莱梅VS门兴,https://v10.qdhdcate.com/yyv10/202405/05/sckPWvBJAA15/video/index.m3u8
5月5日 23-24赛季沙联第30轮 利雅得胜利VS麦加统一,https://v11.qdhdcate.com/yyv11/202405/05/w7gc25TX0M3/video/index.m3u8
5月3日 23-24赛季沙联第30轮 布赖代合作VS利雅得新月,https://v10.qdhdcate.com/yyv10/202405/04/8naMR3Ukip15/video/index.m3u8
5月5日 23-24赛季德甲第32轮 法兰克福VS勒沃库森,https://v4.qdhdcate.com/yyv4/202405/06/6hxQ9BkyE04/video/index.m3u8
5月3日 2024U23亚洲杯决赛 日本VS乌兹别克斯坦,https://v10.qdhdcate.com/yyv10/202405/04/i8453qRWuv15/video/index.m3u8
5月4日 23-24赛季德甲第32轮 霍芬海姆VSRB莱比锡,https://v11.qdhdcate.com/yyv11/202405/04/wvnN9qSUvg3/video/index.m3u8
5月4日 23-24赛季意甲第35轮 都灵VS博洛尼亚,https://v10.qdhdcate.com/yyv10/202405/04/xcJ1xiHb8i15/video/index.m3u8
5月4日 23-24赛季西甲第34轮 赫塔费VS毕尔巴鄂,https://v11.qdhdcate.com/yyv11/202405/04/eQHKUGQ5a03/video/index.m3u8
5月4日 23-24赛季法甲第32轮 图卢兹VS蒙彼利埃,https://v10.qdhdcate.com/yyv10/202405/04/XNtuVR0m0T15/video/index.m3u8
5月4日 23-24赛季英超第36轮 卢顿VS埃弗顿,https://v12.qdhdcate.com/yyv12/202405/04/wy3W2j7atb8/video/index.m3u8
5月4日 23-24赛季法甲第32轮 朗斯VS洛里昂,https://v4.qdhdcate.com/yyv4/202405/04/trZS3EGbsG4/video/index.m3u8
4月30日 2024赛季中超第9轮 梅州客家VS青岛西海岸,https://v12.qdhdcate.com/yyv12/202405/01/MP0MtxBKNq8/video/index.m3u8
4月30日 2024赛季中超第9轮 浙江VS河南,https://v10.qdhdcate.com/yyv10/202405/01/7JJS21t7JQ15/video/index.m3u8
4月30日 2024赛季中超第9轮 天津津门虎VS北京国安,https://v10.qdhdcate.com/yyv10/202405/01/iNvNUSZqF415/video/index.m3u8
4月30日 2024赛季中超第9轮 山东泰山VS南通支云,https://v12.qdhdcate.com/yyv12/202405/01/fy8rZKamCH8/video/index.m3u8
4月28日 23-24赛季法甲第31轮 雷恩VS布雷斯特,https://v10.qdhdcate.com/yyv10/202404/29/CQ54Wq4Sym15/video/index.m3u8
4月28日 23-24赛季西甲第33轮 格拉纳达VS奥萨苏纳,https://v11.qdhdcate.com/yyv11/202404/29/Nzw7ziKaRb3/video/index.m3u8
4月30日 23-24赛季意甲第34轮 热那亚VS卡利亚里,https://v11.qdhdcate.com/yyv11/202404/30/iLss4a9iJ63/video/index.m3u8
4月29日 23-24赛季意甲第34轮 佛罗伦萨VS萨索洛,https://v12.qdhdcate.com/yyv12/202404/29/rfuLUypKXn8/video/index.m3u8
5月1日 23-24赛季沙王冠半决赛 吉达联合VS利雅得新月,https://v10.qdhdcate.com/yyv10/202405/01/2gPADRBKnf15/video/index.m3u8
4月27日 23-24赛季西甲第33轮 阿尔梅里亚VS赫塔费,https://v11.qdhdcate.com/yyv11/202404/28/pcjmzkCEvJ3/video/index.m3u8
4月27日 23-24赛季英超第35轮 狼队VS卢顿,https://v11.qdhdcate.com/yyv11/202404/28/VADrJ7VJCU3/video/index.m3u8
4月27日 23-24赛季德甲第31轮 拜仁慕尼黑VS法兰克福,https://v10.qdhdcate.com/yyv10/202404/28/h6a3y10dGx15/video/index.m3u8
4月29日 23-24赛季西甲第33轮 贝蒂斯VS塞维利亚,https://v12.qdhdcate.com/yyv12/202404/29/Cvcvs0iMGU8/video/index.m3u8
5月5日 23-24赛季意甲第35轮 蒙扎VS拉齐奥,https://v4.qdhdcate.com/yyv4/202405/05/HGJvwSP3ct4/video/index.m3u8
5月5日 23-24赛季法甲第32轮 梅斯VS雷恩,https://v4.qdhdcate.com/yyv4/202405/05/XSvBZUaFYs4/video/index.m3u8
4月27日 23-24赛季英超第35轮 曼联VS伯恩利,https://v12.qdhdcate.com/yyv12/202404/28/9uV0am25aW8/video/index.m3u8
4月28日 23-24赛季英超第35轮 阿斯顿维拉VS切尔西,https://v11.qdhdcate.com/yyv11/202404/28/hhJ3tHLuxm3/video/index.m3u8
4月28日 23-24赛季意甲第34轮 拉齐奥VS维罗纳,https://v12.qdhdcate.com/yyv12/202404/28/Ej3FkGdxGZ8/video/index.m3u8
4月28日 23-24赛季西甲第33轮 阿拉维斯VS塞尔塔,https://v12.qdhdcate.com/yyv12/202404/28/T3FZRb262E8/video/index.m3u8
4月28日 23-24赛季沙联第29轮 卡利杰VS利雅得胜利,https://v12.qdhdcate.com/yyv12/202404/28/QUPg8hdEJS8/video/index.m3u8
4月27日 23-24赛季意甲第34轮 弗洛西诺内VS萨勒尼塔纳,https://v12.qdhdcate.com/yyv12/202404/27/AJf6amKDua8/video/index.m3u8
4月27日 23-24赛季德甲第31轮 波鸿VS霍芬海姆,https://v10.qdhdcate.com/yyv10/202404/27/jNki4wSAS915/video/index.m3u8
4月27日 23-24赛季沙联第29轮 吉达联合VS利雅得青年人,https://v12.qdhdcate.com/yyv12/202404/27/D90K537Cbg8/video/index.m3u8
4月28日 23-24赛季法甲第31轮 巴黎圣日耳曼VS勒阿弗尔,https://v11.qdhdcate.com/yyv11/202404/28/LweqqCr6923/video/index.m3u8
4月27日 23-24赛季法甲第31轮 蒙彼利埃VS南特,https://v11.qdhdcate.com/yyv11/202404/27/fNpSLb4ahe3/video/index.m3u8
4月26日 23-24赛季沙联第29轮 利雅得新月VS哈萨征服,https://v11.qdhdcate.com/yyv11/202404/27/GA0xv7GxYr3/video/index.m3u8
4月27日 2024U23亚洲杯14决赛 伊拉克VS越南,https://v11.qdhdcate.com/yyv11/202404/27/CF1RvAVXzT3/video/index.m3u8
4月25日 2024U23亚洲杯1 4决赛 卡塔尔VS日本,https://v12.qdhdcate.com/yyv12/202404/26/08GxedHSxb8/video/index.m3u8
4月27日 23-24赛季西甲第33轮 皇家社会VS皇家马德里,https://v12.qdhdcate.com/yyv12/202404/27/YjdUZhX0YP8/video/index.m3u8
4月26日 23-24赛季英超第29轮 布莱顿VS曼城,https://v11.qdhdcate.com/yyv11/202404/26/TnirppRSAa3/video/index.m3u8
4月26日 2024U23亚洲杯1 4决赛 韩国VS印度尼西亚,https://v11.qdhdcate.com/yyv11/202404/26/NZEjNK40xh3/video/index.m3u8
4月25日 23-24赛季法甲第29轮 洛里昂VS巴黎圣日耳曼,https://v11.qdhdcate.com/yyv11/202404/25/hr2rciwLUC3/video/index.m3u8
4月25日 23-24赛季英超第29轮 埃弗顿VS利物浦,https://v11.qdhdcate.com/yyv11/202404/25/GpHMMHFGNh3/video/index.m3u8
4月25日 23-24赛季英超第29轮 曼联VS谢菲尔德联,https://v12.qdhdcate.com/yyv12/202404/25/ZR148dKHty8/video/index.m3u8
4月26日 23-24赛季意甲第32轮 乌迪内斯VS罗马,https://v10.qdhdcate.com/yyv10/202404/26/7UiwrjbK1N15/video/index.m3u8
4月24日 23-24赛季亚冠半决赛次回合 利雅得新月VS阿尔艾因,https://v12.qdhdcate.com/yyv12/202404/24/TrJsrVnXN58/video/index.m3u8
4月23日 2024U23亚洲杯小组赛 乌兹别克斯坦VS越南,https://v11.qdhdcate.com/yyv11/202404/24/hxDMfbPxwB3/video/index.m3u8
4月25日 23-24赛季英超第29轮 水晶宫VS纽卡斯尔,https://v10.qdhdcate.com/yyv10/202404/25/Zxe3jQULp315/video/index.m3u8
4月22日 2024U23亚洲杯小组赛 日本VS韩国,https://v12.qdhdcate.com/yyv12/202404/23/Tiu7L5b4LJ8/video/index.m3u8
4月23日 2024U23亚洲杯小组赛 科威特VS马来西亚,https://v10.qdhdcate.com/yyv10/202404/24/94NJVs19Pj15/video/index.m3u8
4月22日 2024U23亚洲杯小组赛 阿联酋VS中国,https://v10.qdhdcate.com/yyv10/202404/23/w6vp4V7PM115/video/index.m3u8
4月22日 2024U23亚洲杯小组赛 沙特阿拉伯VS伊拉克,https://v11.qdhdcate.com/yyv11/202404/23/hKH9LnTakb3/video/index.m3u8
4月22日 2024U23亚洲杯小组赛 泰国VS塔吉克斯坦,https://v11.qdhdcate.com/yyv11/202404/23/znk4Se33xb3/video/index.m3u8
4月23日 23-24赛季意甲第33轮 罗马VS博洛尼亚,https://v11.qdhdcate.com/yyv11/202404/23/smZKxW90ma3/video/index.m3u8
4月24日 23-24赛季英超第29轮 阿森纳VS切尔西,https://v12.qdhdcate.com/yyv12/202404/24/vbv739Lfe58/video/index.m3u8
4月22日 23-24赛季法甲第30轮 图卢兹VS马赛,https://v10.qdhdcate.com/yyv10/202404/22/CnYhyhPJ0L15/video/index.m3u8
4月23日 23-24赛季西甲第32轮 塞维利亚VS马洛卡,https://v10.qdhdcate.com/yyv10/202404/23/j2N8gsDzVf15/video/index.m3u8
4月22日 23-24赛季意甲第33轮 萨勒尼塔纳VS佛罗伦萨,https://v11.qdhdcate.com/yyv11/202404/22/8bFdvcnTr53/video/index.m3u8
4月22日 23-24赛季西甲第32轮 阿拉维斯VS马德里竞技,https://v11.qdhdcate.com/yyv11/202404/22/zWnb92sAWU3/video/index.m3u8
4月22日 23-24赛季德甲第30轮 弗赖堡VS美因茨,https://v10.qdhdcate.com/yyv10/202404/22/NADvFmpMNW15/video/index.m3u8
4月22日 23-24赛季西甲第32轮 皇家马德里VS巴塞罗那,https://v12.qdhdcate.com/yyv12/202404/22/s4RTpXt0y48/video/index.m3u8
4月22日 23-24赛季意甲第33轮 蒙扎VS亚特兰大,https://v11.qdhdcate.com/yyv11/202404/22/KakWtKP7Pk3/video/index.m3u8
4月22日 23-24赛季法甲第30轮 巴黎圣日耳曼VS里昂,https://v11.qdhdcate.com/yyv11/202404/22/kXSm7V5xFB3/video/index.m3u8
4月21日 23-24赛季意甲第33轮 维罗纳VS乌迪内斯,https://v11.qdhdcate.com/yyv11/202404/21/eZtAbAw34d3/video/index.m3u8
4月23日 23-24赛季意甲第33轮 AC米兰VS国际米兰,https://v12.qdhdcate.com/yyv12/202404/23/5SaFXqD8yZ8/video/index.m3u8
