喜剧片,#genre#
严密的关系,https://v5.qdhdcate.com/yyv5/202407/07/bQ2unisFTw7/video/index.m3u8
八脚怪国语,https://v10.qdhdcate.com/yyv10/202407/09/gWJ8fkya2V15/video/index.m3u8
佩尔德利,https://v11.qdhdcate.com/yyv11/202407/03/ZWSria97VY3/video/index.m3u8
出狱一团糟,https://v12.qdhdcate.com/yyv12/202407/09/43YGDiti0u8/video/index.m3u8
谈彩礼的男人,https://v10.qdhdcate.com/yyv10/202407/13/8chbf5zGfg15/video/index.m3u8
虚拟人生在路上,https://v5.qdhdcate.com/yyv5/202407/10/7T0Y0qKS1B7/video/index.m3u8
萨迪的地球末日,https://v8.qdhdcate.com/yyv8/202407/12/b8jwYXRWkK14/video/index.m3u8
失控游戏夜,https://v10.qdhdcate.com/yyv10/202407/13/6k8SG5CdZ815/video/index.m3u8
我才不要和你做朋友呢电影版,https://v8.qdhdcate.com/yyv8/202407/12/p8BWA1mB7014/video/index.m3u8
意外制造公司国语,https://v5.qdhdcate.com/yyv5/202406/28/ZnqqXgGaSH7/video/index.m3u8
疯狂的外星人,https://v8.qdhdcate.com/yyv8/202407/10/LxeN3R1v0814/video/index.m3u8
富贵逼人来国语,https://v11.qdhdcate.com/yyv11/202406/28/0zt5z44zAG3/video/index.m3u8
狂野分手团,https://v5.qdhdcate.com/yyv5/202407/11/1GJR2W3jFj7/video/index.m3u8
出租车司机冒险记,https://v8.qdhdcate.com/yyv8/202407/03/bNwY7GXugV14/video/index.m3u8
三个臭皮匠2012,https://v5.qdhdcate.com/yyv5/202407/07/mBXuwaqCCN7/video/index.m3u8
蜡像,https://v8.qdhdcate.com/yyv8/202407/08/95gwFGfxKH14/video/index.m3u8
圣诞特攻队,https://v5.qdhdcate.com/yyv5/202407/07/EaWk8nz01Y7/video/index.m3u8
超级三等兵,https://v9.qdhdcate.com/yyv9/202407/08/tNzBXWviLj18/video/index.m3u8
世界奇妙物语 2011年秋之特别篇,https://v5.qdhdcate.com/yyv5/202407/03/YEtduLx4Ru7/video/index.m3u8
恋恋海湾,https://v10.qdhdcate.com/yyv10/202406/15/6yZbPecSZ215/video/index.m3u8
蜡像2：决战时刻,https://v5.qdhdcate.com/yyv5/202407/08/sa5UD4pjUG7/video/index.m3u8
天生爱情狂粤语,https://v11.qdhdcate.com/yyv11/202406/23/8funagdtci3/video/index.m3u8
在她们眼中,https://v9.qdhdcate.com/yyv9/202407/07/xK4z4Uf6L018/video/index.m3u8
恋爱操作团,https://v12.qdhdcate.com/yyv12/202406/23/6pGCRF72eD8/video/index.m3u8
我不是酒神,https://v12.qdhdcate.com/yyv12/202404/19/LdSsstz7Ch8/video/index.m3u8#全集
时来运转国语,https://v10.qdhdcate.com/yyv10/202406/25/7peQzRbNcJ15/video/index.m3u8
我的前任国语,https://v5.qdhdcate.com/yyv5/202406/26/3q1ywsf2Tc7/video/index.m3u8
匿名自由职业者,https://v11.qdhdcate.com/yyv11/202406/28/VxszedzjJp3/video/index.m3u8
大项目,https://v5.qdhdcate.com/yyv5/202407/08/42rJaXtg6D7/video/index.m3u8
伞中情国语,https://v5.qdhdcate.com/yyv5/202407/01/3eRjw7xAzc7/video/index.m3u8
好莱坞狗日子,https://v9.qdhdcate.com/yyv9/202406/28/tXNVB4pDpP18/video/index.m3u8
情义我心知国语,https://v8.qdhdcate.com/yyv8/202407/01/px10W35gcF14/video/index.m3u8
情义我心知粤语,https://v5.qdhdcate.com/yyv5/202407/01/wJFw42xawY7/video/index.m3u8
克里斯·洛克：选择性愤怒,https://v12.qdhdcate.com/yyv12/202406/28/1z1Jhei1Gs8/video/index.m3u8
异性相吸国语,https://v11.qdhdcate.com/yyv11/202407/01/ik36ARwYK93/video/index.m3u8
助理快逃,https://v11.qdhdcate.com/yyv11/202407/01/GZu8dQhPPN3/video/index.m3u8
一个女孩和一个男孩,https://v8.qdhdcate.com/yyv8/202406/30/5xCzwcNFgB14/video/index.m3u8
家庭,https://v5.qdhdcate.com/yyv5/202406/28/ahJzLa1ucg7/video/index.m3u8
艾尔莎与弗雷德国语,https://v11.qdhdcate.com/yyv11/202406/29/5BgK6L0s0A3/video/index.m3u8
长大成人2010,https://v12.qdhdcate.com/yyv12/202406/29/7NvmkT9pB88/video/index.m3u8
令人毛骨悚然的同居,https://v5.qdhdcate.com/yyv5/202407/03/0SBJsFZgjf7/video/index.m3u8
魔法保姆麦克菲国语,https://v8.qdhdcate.com/yyv8/202406/29/xCQa2UYDL414/video/index.m3u8
偷盗艺术,https://v12.qdhdcate.com/yyv12/202406/29/2ML1Me8YAF8/video/index.m3u8
阴阳路10：宣言咒,https://v8.qdhdcate.com/yyv8/202407/05/hN1KvGcbQN14/video/index.m3u8
鼹鼠之歌完结篇,https://v9.qdhdcate.com/yyv9/202406/27/jQA4MyMi8818/video/index.m3u8
老公出差,https://v5.qdhdcate.com/yyv5/202406/28/S1Ncf4hG2i7/video/index.m3u8
阴阳路19：我对眼见到嘢,https://v5.qdhdcate.com/yyv5/202407/05/8nBPvuRCGy7/video/index.m3u8
阴阳路12：美容尸,https://v10.qdhdcate.com/yyv10/202407/05/QrK48gsBAM15/video/index.m3u8
阴阳路7：撞到正,https://v12.qdhdcate.com/yyv12/202407/05/3irEdBqeZ48/video/index.m3u8
美丽的精神,https://v8.qdhdcate.com/yyv8/202406/28/HgGT8cBMbz14/video/index.m3u8
鼠胆英雄,https://v12.qdhdcate.com/yyv12/202406/23/X19xrP8Yma8/video/index.m3u8
青春冒险王国语,https://v10.qdhdcate.com/yyv10/202406/30/HmZw0CFtgw15/video/index.m3u8
门神,https://v11.qdhdcate.com/yyv11/202406/23/SFjP9f1V7F3/video/index.m3u8
从你的全世界路过2016,https://v8.qdhdcate.com/yyv8/202406/23/AH8jxatX6S14/video/index.m3u8
阴阳路8：棺材仔,https://v11.qdhdcate.com/yyv11/202407/05/eXiXHEvgFt3/video/index.m3u8
快乐婚礼,https://v12.qdhdcate.com/yyv12/202406/30/K97GQMp2Xn8/video/index.m3u8
老爸上战场国语,https://v9.qdhdcate.com/yyv9/202406/23/g4Sv4vpJyE18/video/index.m3u8
花花公子寻爱记,https://v11.qdhdcate.com/yyv11/202407/03/e3id97rnMM3/video/index.m3u8
神枪手与智多星,https://v11.qdhdcate.com/yyv11/202406/23/stXNEgPRyh3/video/index.m3u8
笙声,https://v12.qdhdcate.com/yyv12/202406/23/13VNhq1aFU8/video/index.m3u8
硬摇老僵,https://v5.qdhdcate.com/yyv5/202406/25/1HtaL61U1C7/video/index.m3u8
青年别墅杀人事件,https://v12.qdhdcate.com/yyv12/202406/25/NUMukPZDut8/video/index.m3u8
朋友之间国语,https://v9.qdhdcate.com/yyv9/202407/02/M9LegKmssq18/video/index.m3u8
粉红色潜艇,https://v10.qdhdcate.com/yyv10/202406/25/YLYG5tAiiR15/video/index.m3u8
怎样都行,https://v11.qdhdcate.com/yyv11/202406/29/Msuv6c3sfQ3/video/index.m3u8
婚姻间奏曲国语,https://v8.qdhdcate.com/yyv8/202406/29/qGw2m98mb514/video/index.m3u8
亲吻镜头！,https://v9.qdhdcate.com/yyv9/202406/30/uh3F67TbhX18/video/index.m3u8
球鞋灰姑娘,https://v8.qdhdcate.com/yyv8/202406/28/P341erAsVv14/video/index.m3u8
伊桑僵尸,https://v9.qdhdcate.com/yyv9/202406/30/Pic7Ap08D218/video/index.m3u8
圣诞树5国语,https://v5.qdhdcate.com/yyv5/202407/02/EHqEFR2KM17/video/index.m3u8
小天使与流浪汉,https://v11.qdhdcate.com/yyv11/202406/27/K6pNshyVmn3/video/index.m3u8
皇室冬日,https://v5.qdhdcate.com/yyv5/202406/28/NP3L0LAq4V7/video/index.m3u8
西班牙警察故事国语,https://v11.qdhdcate.com/yyv11/202406/30/xeQBaLheLF3/video/index.m3u8
剩女约瑟芬国语,https://v9.qdhdcate.com/yyv9/202407/02/XZdU6GEcab18/video/index.m3u8
希腊欢迎你国语,https://v9.qdhdcate.com/yyv9/202407/02/GqLui6j6kn18/video/index.m3u8
为儿取名国语,https://v9.qdhdcate.com/yyv9/202406/25/8vtq9YEf8B18/video/index.m3u8
高加索女俘虏,https://v12.qdhdcate.com/yyv12/202407/03/dBykYAPddb8/video/index.m3u8
抢钱那件小事,https://v5.qdhdcate.com/yyv5/202406/28/8Zc3MF4ykF7/video/index.m3u8
永远年轻国语,https://v10.qdhdcate.com/yyv10/202406/28/drKuuU7Rbe15/video/index.m3u8
放松之人,https://v5.qdhdcate.com/yyv5/202406/28/ZHfAmdNERw7/video/index.m3u8
爱您爱到杀死您粤语,https://v5.qdhdcate.com/yyv5/202406/30/ufH7itbDTE7/video/index.m3u8
爱您爱到杀死您国语,https://v9.qdhdcate.com/yyv9/202406/30/sEtjYTNGir18/video/index.m3u8
六十岁未婚国语,https://v12.qdhdcate.com/yyv12/202406/29/ifDy6aY4KA8/video/index.m3u8
绣村刀之厨神,https://v8.qdhdcate.com/yyv8/202406/23/spwePxe6A114/video/index.m3u8
二手时光,https://v7.qdhdcate.com/yyv7/202406/10/CWLGsF57Gk13/video/index.m3u8
警察结婚记国语,https://v11.qdhdcate.com/yyv11/202407/01/hV2zkcBEbX3/video/index.m3u8
美丽的声音,https://v9.qdhdcate.com/yyv9/202407/01/92GWTcX4jn18/video/index.m3u8
美国黑人魔法协会,https://v12.qdhdcate.com/yyv12/202407/02/JszLghWvPm8/video/index.m3u8
爱情重击国语,https://v12.qdhdcate.com/yyv12/202407/01/Jd5KPyMQYm8/video/index.m3u8
乔迪尔特历险记,https://v2.qdhdcate.com/yyv2/202406/15/6Rw4GDPEeg10/video/index.m3u8
骑士杰克国语,https://v11.qdhdcate.com/yyv11/202407/01/btrFtZuiKQ3/video/index.m3u8
智能伊夫,https://v12.qdhdcate.com/yyv12/202406/24/wpU04MAdUk8/video/index.m3u8
沃尔特,https://v5.qdhdcate.com/yyv5/202406/24/nkUHdffu9P7/video/index.m3u8
旺夫魔女,https://v12.qdhdcate.com/yyv12/202406/24/wXwVbw7bYS8/video/index.m3u8
警察与外星人国语,https://v10.qdhdcate.com/yyv10/202406/25/KCNrUc7gyV15/video/index.m3u8
迪亚曼蒂诺,https://v8.qdhdcate.com/yyv8/202406/28/VP6hq2Waar14/video/index.m3u8
鬼光,https://v5.qdhdcate.com/yyv5/202406/28/WvgApUwnrt7/video/index.m3u8
香港之路,https://v11.qdhdcate.com/yyv11/202406/25/HJurzZ9Vmq3/video/index.m3u8
狮心女孩,https://v12.qdhdcate.com/yyv12/202406/29/jybj036E8V8/video/index.m3u8
飞鸿笑传之黑蝙蝠,https://v11.qdhdcate.com/yyv11/202406/09/xzaSNFG32q3/video/index.m3u8
末日情人,https://v12.qdhdcate.com/yyv12/202406/10/anf8G5P23W8/video/index.m3u8
感谢来电国语,https://v5.qdhdcate.com/yyv5/202406/29/1ydSzHfvVR7/video/index.m3u8
阿兹·安萨里：夜店喜剧人,https://v5.qdhdcate.com/yyv5/202406/29/t1YXgGmMhJ7/video/index.m3u8
