动作片,#genre#
拨云见日,https://v8.qdhdcate.com/yyv8/202405/07/zMJvgk7k4914/video/index.m3u8
美国内战,https://v5.qdhdcate.com/yyv5/202405/16/FJhkWUi8yD7/video/index.m3u8#HD$https://v2.qdhdcate.com/yyv2/202405/24/zSwai4c9JU10/video/index.m3u8
非官方行动,https://v7.qdhdcate.com/yyv7/202405/12/9UZiX3JWVC13/video/index.m3u8
与鸭共舞国语,https://v12.qdhdcate.com/yyv12/202405/24/5EcAF7qH1j8/video/index.m3u8
变体,https://v3.qdhdcate.com/yyv3/202405/25/VRkWr8szjh2/video/index.m3u8
盟军敢死队,https://v12.qdhdcate.com/yyv12/202405/12/xGrCZvK32B8/video/index.m3u8
西游记之大闹天宫,https://v12.qdhdcate.com/yyv12/202405/05/2i5a6WHbXz8/video/index.m3u8
中国功夫,https://v10.qdhdcate.com/yyv10/202405/05/mHftqxa3dW15/video/index.m3u8
长风万里,https://v10.qdhdcate.com/yyv10/202405/05/8JZLtCur2415/video/index.m3u8
战士2024,https://v4.qdhdcate.com/yyv4/202405/02/Mex6sxUvwK4/video/index.m3u8
绝密型战,https://v11.qdhdcate.com/yyv11/202404/28/BQjyKL5wcT3/video/index.m3u8#HD$https://v3.qdhdcate.com/yyv3/202405/17/Fx8emEjcrK2/video/index.m3u8
铁鹰战士,https://v11.qdhdcate.com/yyv11/202404/28/Fk10Qc80XK3/video/index.m3u8
异星战境,https://v2.qdhdcate.com/yyv2/202405/24/3sRjuVHH1h10/video/index.m3u8
美国队长2,https://v11.qdhdcate.com/yyv11/202405/02/teTSn25M1q3/video/index.m3u8
猎毒风云,https://v10.qdhdcate.com/yyv10/202404/28/AC0t0zbHWA15/video/index.m3u8
全面追捕令,https://v11.qdhdcate.com/yyv11/202404/26/3CyLJaMiLL3/video/index.m3u8
带子雄狼父子连心,https://v12.qdhdcate.com/yyv12/202404/26/3xTK9Vsvex8/video/index.m3u8
江南书剑情,https://v11.qdhdcate.com/yyv11/202404/26/zRc77jd7ci3/video/index.m3u8
边境大逃亡,https://v10.qdhdcate.com/yyv10/202404/25/1Nb1jcxhUN15/video/index.m3u8
铁镖,https://v11.qdhdcate.com/yyv11/202404/24/X95TccDXsS3/video/index.m3u8
国王迷,https://v12.qdhdcate.com/yyv12/202404/23/pRAY5wSxrM8/video/index.m3u8
城市猎人2024,https://v11.qdhdcate.com/yyv11/202404/25/NiL7ePiiQX3/video/index.m3u8
迷雾刺杀,https://v10.qdhdcate.com/yyv10/202404/24/fyP0qVUdAN15/video/index.m3u8
双枪黄英姑,https://v10.qdhdcate.com/yyv10/202404/22/y6p1JGx0hq15/video/index.m3u8
血溅鸳鸯楼,https://v10.qdhdcate.com/yyv10/202404/21/6kwNZEWYQ415/video/index.m3u8
曼谷奔逃,https://v11.qdhdcate.com/yyv11/202404/21/tGGrRAzdst3/video/index.m3u8
突然死亡2,https://v11.qdhdcate.com/yyv11/202404/20/YWL7c1u4Wv3/video/index.m3u8
幻影战士2024,https://v12.qdhdcate.com/yyv12/202404/05/bqLDWxSGWZ8/video/index.m3u8
天下第一镖局,https://v10.qdhdcate.com/yyv10/202404/21/KrV2kvXmRL15/video/index.m3u8
勇敢者的游戏,https://v10.qdhdcate.com/yyv10/202404/20/WWbhwWhpER15/video/index.m3u8
跨国银行,https://v11.qdhdcate.com/yyv11/202404/25/s2fa4GbcX03/video/index.m3u8
蝎子王5:灵魂之书,https://v11.qdhdcate.com/yyv11/202404/20/qf1bgXZbAM3/video/index.m3u8
疾速追杀2,https://v11.qdhdcate.com/yyv11/202404/20/CzYEe9Z4Hj3/video/index.m3u8
火线狙击2024,https://v10.qdhdcate.com/yyv10/202404/23/H2xbz2YgJ315/video/index.m3u8
疾速追杀3,https://v12.qdhdcate.com/yyv12/202404/20/vuw0Ry0hB68/video/index.m3u8
达克2018,https://v11.qdhdcate.com/yyv11/202404/20/B34R5NN40T3/video/index.m3u8
保镖2018,https://v10.qdhdcate.com/yyv10/202404/20/5yDu3Wwkip15/video/index.m3u8
疾速追杀,https://v11.qdhdcate.com/yyv11/202404/20/f05bdPEhDj3/video/index.m3u8
哥斯拉大战金刚国语,https://v10.qdhdcate.com/yyv10/202404/20/ztLErmekpm15/video/index.m3u8
人之怒国语,https://v10.qdhdcate.com/yyv10/202404/20/m7BDFyGeFV15/video/index.m3u8
黑客帝国,https://v10.qdhdcate.com/yyv10/202404/20/TWAHCME9iQ15/video/index.m3u8
领袖水准,https://v12.qdhdcate.com/yyv12/202404/20/8i2ZaUq34e8/video/index.m3u8
釜山行,https://v12.qdhdcate.com/yyv12/202404/20/EM1AvFCqW98/video/index.m3u8
金刚大战哥斯拉,https://v12.qdhdcate.com/yyv12/202403/24/N19NVKxp9F5/video/index.m3u8
侠路相逢,https://v11.qdhdcate.com/yyv11/202404/20/hdQGBbcXiC3/video/index.m3u8
神枪手2021,https://v11.qdhdcate.com/yyv11/202404/20/a3j9xduXkH3/video/index.m3u8
终结者2：审判日,https://v10.qdhdcate.com/yyv10/202404/20/b2qJbYUe1c15/video/index.m3u8
失控天际,https://v11.qdhdcate.com/yyv11/202403/21/6r6HHRRFrH4/video/index.m3u8
破·局,https://v11.qdhdcate.com/yyv11/202403/21/gX7Fzc1sYP4/video/index.m3u8
代码211,https://v11.qdhdcate.com/yyv11/202403/21/PCKV1NZ7Gg4/video/index.m3u8
热血街区电影版3：终极任务,https://v11.qdhdcate.com/yyv11/202403/21/u5YNA6JJaY4/video/index.m3u8
光灵,https://v11.qdhdcate.com/yyv11/202403/21/ZWce7BvhX34/video/index.m3u8
热血街区电影版2：天空尽头,https://v11.qdhdcate.com/yyv11/202403/21/yCZitj0G3z4/video/index.m3u8
绣春刀：无间炼狱,https://v12.qdhdcate.com/yyv12/202404/20/HnB3WDkfa68/video/index.m3u8
特洛伊奥德赛,https://v11.qdhdcate.com/yyv11/202403/21/K9v5G7dsix4/video/index.m3u8
金蝉脱壳3：恶魔车站,https://v11.qdhdcate.com/yyv11/202403/21/aMVST6Hmss4/video/index.m3u8
热血街区电影版,https://v12.qdhdcate.com/yyv12/202404/20/LH20d9qh918/video/index.m3u8
大传说,https://v11.qdhdcate.com/yyv11/202403/21/bx4kzfx8GS4/video/index.m3u8
猛虎还活着,https://v11.qdhdcate.com/yyv11/202403/21/QSEc5sW5qc4/video/index.m3u8
麦客2024,https://v12.qdhdcate.com/yyv12/202404/16/b4iAhxP8vN8/video/index.m3u8
边缘战士,https://v10.qdhdcate.com/yyv10/202404/15/2xg1u9qQHq15/video/index.m3u8
PT-218的叛军,https://v11.qdhdcate.com/yyv11/202403/20/KPHq1xWcqM4/video/index.m3u8
亡命夜驰,https://v11.qdhdcate.com/yyv11/202403/21/LQG3W1qGmP4/video/index.m3u8
哈奴曼,https://v10.qdhdcate.com/yyv10/202404/18/bQcUr5N70U15/video/index.m3u8
一个不留,https://v11.qdhdcate.com/yyv11/202403/20/K7P4Y8JRtu4/video/index.m3u8
异界,https://v11.qdhdcate.com/yyv11/202403/21/LqRbHqJ5Ls4/video/index.m3u8
屠龙记,https://v12.qdhdcate.com/yyv12/202404/16/EV4x4taCtR8/video/index.m3u8
疯魔鲁智深,https://v11.qdhdcate.com/yyv11/202403/21/JYiRQHeGEg4/video/index.m3u8
一眉先生,https://v11.qdhdcate.com/yyv11/202403/21/qkP7MkJN9z4/video/index.m3u8
B级文件,https://v11.qdhdcate.com/yyv11/202403/20/PnyqS0nJnL4/video/index.m3u8
七号渡船,https://v11.qdhdcate.com/yyv11/202403/21/da0ayveLxa4/video/index.m3u8
一击,https://v11.qdhdcate.com/yyv11/202403/21/tqBA88UDmQ4/video/index.m3u8
端溪奇案,https://v12.qdhdcate.com/yyv12/202404/16/E2FiJGsVEi8/video/index.m3u8
精武真英雄,https://v11.qdhdcate.com/yyv11/202404/14/XcavbmPpVU3/video/index.m3u8
一眉归来,https://v11.qdhdcate.com/yyv11/202404/16/YM9BYrthCS3/video/index.m3u8
以牙还牙,https://v11.qdhdcate.com/yyv11/202403/21/BY8HdTuH9d4/video/index.m3u8
凯特,https://v11.qdhdcate.com/yyv11/202403/21/TDd1DKvMsx4/video/index.m3u8
云南虫谷,https://v11.qdhdcate.com/yyv11/202403/21/UzZ6yPZiQ24/video/index.m3u8
单刀直入(美版),https://v11.qdhdcate.com/yyv11/202403/21/fZk6zF3Xmv4/video/index.m3u8
潘多拉,https://v11.qdhdcate.com/yyv11/202404/06/HUqTWMT2Zd3/video/index.m3u8
劫持游侠,https://v11.qdhdcate.com/yyv11/202403/21/PBBFWCFS6J4/video/index.m3u8
勇敢者,https://v11.qdhdcate.com/yyv11/202403/21/UqtW9gadYN4/video/index.m3u8
厄运假期,https://v11.qdhdcate.com/yyv11/202403/21/nfWSCrCYfE4/video/index.m3u8
匿名杀手,https://v11.qdhdcate.com/yyv11/202403/21/eS1TzprATw4/video/index.m3u8
协商,https://v11.qdhdcate.com/yyv11/202403/21/qiRj8QBLBN4/video/index.m3u8
卑劣的街头,https://v11.qdhdcate.com/yyv11/202403/21/h9Qw2Jn24q4/video/index.m3u8
锦衣卫之炼火记,https://v10.qdhdcate.com/yyv10/202404/15/EhxVgeA6Hm15/video/index.m3u8
加尔维斯顿,https://v11.qdhdcate.com/yyv11/202403/21/F82EPbVcGm4/video/index.m3u8
回溯者,https://v11.qdhdcate.com/yyv11/202403/21/wFi1ea2Na34/video/index.m3u8
地狱宁静,https://v11.qdhdcate.com/yyv11/202403/21/Yd9J5RegjC4/video/index.m3u8
沙丘2,https://v11.qdhdcate.com/yyv11/202403/09/WYUeFmR4eM3/video/index.m3u8
为爱叛逆2之逆战到底,https://v11.qdhdcate.com/yyv11/202403/21/2EhYBbte364/video/index.m3u8
回火2,https://v11.qdhdcate.com/yyv11/202403/21/zwZpPKJiUA4/video/index.m3u8
坏家伙们,https://v11.qdhdcate.com/yyv11/202403/21/npTCMwaVEL4/video/index.m3u8
交叉封锁线,https://v11.qdhdcate.com/yyv11/202403/21/rQX3sqFm9s4/video/index.m3u8
威利的游乐园,https://v11.qdhdcate.com/yyv11/202403/21/xMeMkbjqtu4/video/index.m3u8
大蛇,https://v11.qdhdcate.com/yyv11/202403/21/ZAbwc5R5i84/video/index.m3u8
大师,https://v11.qdhdcate.com/yyv11/202403/21/vsahiGD2HR4/video/index.m3u8
谍战风云,https://v11.qdhdcate.com/yyv11/202403/21/Aa3NFpQVvn4/video/index.m3u8
增速驱动,https://v11.qdhdcate.com/yyv11/202403/21/t7Hz25Atzc4/video/index.m3u8
女英雄们,https://v11.qdhdcate.com/yyv11/202403/21/jsE051RwGC4/video/index.m3u8
一月河女郎,https://v11.qdhdcate.com/yyv11/202404/04/SCzTyk6ZqR4/video/index.m3u8
怪物猎人们,https://v11.qdhdcate.com/yyv11/202403/21/bTTZMaQ9DH4/video/index.m3u8
巨鳄2,https://v11.qdhdcate.com/yyv11/202403/21/EzKy55yicT4/video/index.m3u8
沙雕兄弟打丧尸,https://v11.qdhdcate.com/yyv11/202403/21/VsVtxdvcPR4/video/index.m3u8
卢娜,https://v11.qdhdcate.com/yyv11/202403/21/bANpw9rGP84/video/index.m3u8
占领,https://v11.qdhdcate.com/yyv11/202403/21/USV47Kv6pv4/video/index.m3u8
战锋·尖峰对决,https://v11.qdhdcate.com/yyv11/202403/21/ZaC9sdNi114/video/index.m3u8
岩脊求生,https://v11.qdhdcate.com/yyv11/202403/21/EpXBtk4c2z4/video/index.m3u8
惊天营救,https://v11.qdhdcate.com/yyv11/202403/21/wCd8N9ECaJ4/video/index.m3u8
无名者的攻击,https://v11.qdhdcate.com/yyv11/202403/21/jSdJEp072y4/video/index.m3u8
攻击者,https://v11.qdhdcate.com/yyv11/202403/21/cpU9Vey2tC4/video/index.m3u8
拆弹倒数,https://v11.qdhdcate.com/yyv11/202403/21/pdH0xQycsf4/video/index.m3u8
暗夜博士：莫比亚斯,https://v11.qdhdcate.com/yyv11/202403/21/uhAzZ5GPwC4/video/index.m3u8
救世超能：永无止境,https://v11.qdhdcate.com/yyv11/202403/21/LnpJHUycu84/video/index.m3u8
幽灵之国的囚徒,https://v11.qdhdcate.com/yyv11/202403/21/jqES8kiY7e4/video/index.m3u8
曼蒂,https://v11.qdhdcate.com/yyv11/202403/21/D8VptGy4hF4/video/index.m3u8
杀人小熊,https://v11.qdhdcate.com/yyv11/202403/21/PSPgCyATEp4/video/index.m3u8
杀戮比率,https://v11.qdhdcate.com/yyv11/202403/21/u1dyvedMtr4/video/index.m3u8
外星+人2,https://v12.qdhdcate.com/yyv12/202404/04/1Xk2BP0ntq4/video/index.m3u8
越域重生,https://v12.qdhdcate.com/yyv12/202404/03/cgNS1SD11z5/video/index.m3u8
生死交锋2023,https://v8.qdhdcate.com/yyv8/202312/16/GYpLGNMN1z1/video/index.m3u8
沙漠往事,https://v11.qdhdcate.com/yyv11/202403/21/iiaK0SfKca4/video/index.m3u8
火鸟出击,https://v11.qdhdcate.com/yyv11/202403/21/7mGVebyU1g4/video/index.m3u8
意外杀手,https://v11.qdhdcate.com/yyv11/202403/21/8DkNMnHqgr4/video/index.m3u8
海军陆战队员6：近距离击杀,https://v11.qdhdcate.com/yyv11/202403/21/dUZcuHaegA4/video/index.m3u8
最后的兵团,https://v11.qdhdcate.com/yyv11/202403/21/GyyRM8iSAH4/video/index.m3u8
永远的蝙蝠侠,https://v11.qdhdcate.com/yyv11/202403/21/BfaiE667Yv4/video/index.m3u8
杀手2023,https://v8.qdhdcate.com/yyv8/202311/10/Wr16U0gKLQ1/video/index.m3u8
极致追击,https://v11.qdhdcate.com/yyv11/202403/21/Lvtj29wbXx4/video/index.m3u8
最后得分,https://v11.qdhdcate.com/yyv11/202403/21/c4dNpB0Q6k4/video/index.m3u8
我是复仇者,https://v11.qdhdcate.com/yyv11/202403/21/mJme3UUbit4/video/index.m3u8
猎者之心,https://v11.qdhdcate.com/yyv11/202404/03/pxCX7UY10H3/video/index.m3u8
特种空勤团：红色通缉令,https://v11.qdhdcate.com/yyv11/202403/21/xKUdmdyh184/video/index.m3u8
谜城国语,https://v11.qdhdcate.com/yyv11/202404/02/KfZQGm1v564/video/index.m3u8
死亡狩猎,https://v11.qdhdcate.com/yyv11/202403/21/J0Ezi7XZeX4/video/index.m3u8
热血街区电影版：极恶王续篇,https://v11.qdhdcate.com/yyv11/202403/21/stjWwKxS4V4/video/index.m3u8
物怪,https://v11.qdhdcate.com/yyv11/202403/21/JgyarqHQCd4/video/index.m3u8
战锋对决,https://v11.qdhdcate.com/yyv11/202404/03/0idbdAx3bm3/video/index.m3u8
谜城粤语,https://v12.qdhdcate.com/yyv12/202404/02/v3qY4WqBpj5/video/index.m3u8
疯狂流浪者,https://v11.qdhdcate.com/yyv11/202403/21/GDUF64xqAM4/video/index.m3u8
猛虎3,https://v11.qdhdcate.com/yyv11/202403/21/XBCRU34Nfi4/video/index.m3u8
紧急营救,https://v11.qdhdcate.com/yyv11/202403/21/vaukzXfvF84/video/index.m3u8
救婴记,https://v11.qdhdcate.com/yyv11/202404/02/h9jtwU38Kt4/video/index.m3u8
男儿本色,https://v11.qdhdcate.com/yyv11/202403/21/gipsaub9Aj4/video/index.m3u8
危险卧底,https://v11.qdhdcate.com/yyv11/202403/21/au5XV7qqEk4/video/index.m3u8
高地人,https://v11.qdhdcate.com/yyv11/202404/02/GWujJQjC4L4/video/index.m3u8
蝶影救赎,https://v11.qdhdcate.com/yyv11/202404/02/riTRykNv7T3/video/index.m3u8
白象,https://v11.qdhdcate.com/yyv11/202403/21/WRZ2U0YibD4/video/index.m3u8
纠正措施,https://v11.qdhdcate.com/yyv11/202403/21/SHVi4qHnPB4/video/index.m3u8
筋疲力尽,https://v11.qdhdcate.com/yyv11/202403/21/Txi4MczXJ84/video/index.m3u8
终极拦截,https://v11.qdhdcate.com/yyv11/202403/21/TXiXvLW8TT4/video/index.m3u8
魔鬼武器,https://v12.qdhdcate.com/yyv12/202404/01/MA27L4gsg45/video/index.m3u8
摄氏32度 国语,https://v11.qdhdcate.com/yyv11/202404/01/LymD8WBcv84/video/index.m3u8
天坑鹰猎2024,https://v11.qdhdcate.com/yyv11/202404/02/3VP0NfEm3K3/video/index.m3u8
传话的人,https://v11.qdhdcate.com/yyv11/202404/01/Gkjgbh6wb54/video/index.m3u8
摄氏32度 粤语,https://v11.qdhdcate.com/yyv11/202404/01/bLkxSPzxx94/video/index.m3u8
基督山伯爵,https://v12.qdhdcate.com/yyv12/202404/02/sAjYQuYCEQ5/video/index.m3u8#第02集$https://v12.qdhdcate.com/yyv12/202404/02/yW8D30xSpn5/video/index.m3u8
热血上海滩之夺宝陷阱,https://v12.qdhdcate.com/yyv12/202403/31/s96xCHeS435/video/index.m3u8
终极死路,https://v11.qdhdcate.com/yyv11/202403/21/RGcYvTDvqQ4/video/index.m3u8
热血上海滩之未知任务,https://v12.qdhdcate.com/yyv12/202403/31/7K7YiV1tku5/video/index.m3u8
美国最后一宗罪案,https://v11.qdhdcate.com/yyv11/202403/21/rgsCcwN4xV4/video/index.m3u8
美国斗士,https://v11.qdhdcate.com/yyv11/202403/21/6YUmP1csnF4/video/index.m3u8
热血上海滩之末路计中计,https://v12.qdhdcate.com/yyv12/202403/31/izNZj10c6j5/video/index.m3u8
罪恶名单,https://v11.qdhdcate.com/yyv11/202403/21/BEtQ5wzxU74/video/index.m3u8
狂欢日缉凶,https://v11.qdhdcate.com/yyv11/202403/21/ifiZn1Ym104/video/index.m3u8
英雄主义2,https://v11.qdhdcate.com/yyv11/202403/21/h0RJ7nqz8f4/video/index.m3u8
自由之声,https://v11.qdhdcate.com/yyv11/202403/21/REv0i4CrHj4/video/index.m3u8
八卦掌之潜龙勿用,https://v12.qdhdcate.com/yyv12/202403/31/2DCcuKqcvY5/video/index.m3u8
老少拍档,https://v11.qdhdcate.com/yyv11/202403/21/XZyE16ZN744/video/index.m3u8
血土,https://v11.qdhdcate.com/yyv11/202403/21/wkcpDdfxr94/video/index.m3u8
花木兰,https://v11.qdhdcate.com/yyv11/202403/21/P17U8JW9hw4/video/index.m3u8
猿猴大战机械猿猴,https://v11.qdhdcate.com/yyv11/202403/21/HGavFXJKiF4/video/index.m3u8
要敌,https://v11.qdhdcate.com/yyv11/202403/21/Zd1dBa0Vzp4/video/index.m3u8
贪婪,https://v11.qdhdcate.com/yyv11/202403/21/FNKuQ5XgSF4/video/index.m3u8
赤色雄狼,https://v11.qdhdcate.com/yyv11/202403/21/PYz46sRQ6j4/video/index.m3u8
谍影追凶,https://v11.qdhdcate.com/yyv11/202403/21/Th1KWw9QmD4/video/index.m3u8
红右手,https://v11.qdhdcate.com/yyv11/202403/21/AjnskjVpxS4/video/index.m3u8
