爱情片,#genre#
没有你没有我,https://v1.qdhdcate.com/yyv1/202309/20/3Vb8TG6dmj2/video/index.m3u8
淘女郎之青春对决,https://v1.qdhdcate.com/yyv1/202309/20/JP5xnw7AAF2/video/index.m3u8
神话,https://v1.qdhdcate.com/yyv1/202309/20/nmrGmHfZ9z2/video/index.m3u8
正面全裸,https://v1.qdhdcate.com/yyv1/202309/20/Cd1YZbiCAL2/video/index.m3u8
爱歌：约定的承诺,https://v1.qdhdcate.com/yyv1/202309/20/gip9M2fsDG2/video/index.m3u8
海胆煎饼,https://v1.qdhdcate.com/yyv1/202309/20/akWKCMdHcY2/video/index.m3u8
第二梦,https://v1.qdhdcate.com/yyv1/202309/20/dnyUcskEgY2/video/index.m3u8
索拉里斯,https://v1.qdhdcate.com/yyv1/202309/20/RH9LVkRedf2/video/index.m3u8
聊斋新编之辛女,https://v8.qdhdcate.com/yyv8/202310/29/QnxAmEBeTy1/video/index.m3u8
梦幻银河,https://v1.qdhdcate.com/yyv1/202309/20/DnniCREXRJ2/video/index.m3u8
爱情理论特别篇,https://v1.qdhdcate.com/yyv1/202309/20/sXeGSL9Eup2/video/index.m3u8
私人课程,https://v1.qdhdcate.com/yyv1/202309/20/McSfjk0Y3L2/video/index.m3u8
树木之城,https://v1.qdhdcate.com/yyv1/202309/20/uh7ZhPNXEh2/video/index.m3u8
耳语,https://v1.qdhdcate.com/yyv1/202309/20/R7GrPZBtSS2/video/index.m3u8
地狱里的天堂,https://v8.qdhdcate.com/yyv8/202310/19/0u9QLu3m5W1/video/index.m3u8
钻石也疯狂,https://v6.qdhdcate.com/yyv6/202310/22/WgXCsTFFZp1/video/index.m3u8$
社交疑云,https://v1.qdhdcate.com/yyv1/202309/20/JEnzyXaTAa2/video/index.m3u8
叛我更幸福,https://v8.qdhdcate.com/yyv8/202310/26/9qH83FRk011/video/index.m3u8
爱上阿吉卡勒2,https://v1.qdhdcate.com/yyv1/202309/20/7Lp1YLGQ9i2/video/index.m3u8
玉堂春国语,https://v5.qdhdcate.com/yyv5/202310/13/XmWue5r0Pn1/video/index.m3u8
梁山伯与祝英台1963国语,https://v5.qdhdcate.com/yyv5/202310/09/5ue4eCmmwe1/video/index.m3u8
当泰拉遇上比拉尔,https://v8.qdhdcate.com/yyv8/202310/13/maprPwUi301/video/index.m3u8
只有你,https://v5.qdhdcate.com/yyv5/202310/08/qykNC7vRtc1/video/index.m3u8
倩女幽魂1960国语,https://v5.qdhdcate.com/yyv5/202310/07/BeCtQj5zs61/video/index.m3u8
貂蝉1958国语,https://v5.qdhdcate.com/yyv5/202310/07/tdLGyrRByi1/video/index.m3u8
谋杀似水年华,https://v6.qdhdcate.com/yyv6/202310/22/mc6DC4usEA1/video/index.m3u8$
意外人生,https://v8.qdhdcate.com/yyv8/202310/15/vW1D64UPHt1/video/index.m3u8
SideBySide身旁的人,https://v8.qdhdcate.com/yyv8/202310/06/VnfwS5ehZM1/video/index.m3u8
我的幸福婚约2023,https://v8.qdhdcate.com/yyv8/202309/30/L5GPjdLAr71/video/index.m3u8
西厢记1965国语,https://v5.qdhdcate.com/yyv5/202310/07/THeWVs3sxm1/video/index.m3u8
三贵情史,https://v8.qdhdcate.com/yyv8/202310/07/2K2WFGy1Bg1/video/index.m3u8
艺伎回忆录,https://v8.qdhdcate.com/yyv8/202309/18/Z5z5YKts3z1/video/index.m3u8
无色无慰,https://v8.qdhdcate.com/yyv8/202309/26/NGdiNEZ8pV1/video/index.m3u8
被遗忘的爱,https://v8.qdhdcate.com/yyv8/202309/28/8XS7BUKR2F1/video/index.m3u8
念念相忘,https://v8.qdhdcate.com/yyv8/202309/27/9X0VZDpvqd1/video/index.m3u8
白狐情缘,https://v8.qdhdcate.com/yyv8/202309/20/D8sNucqPqf1/video/index.m3u8
过往人生,https://v8.qdhdcate.com/yyv8/202309/16/33F2Gvd6aq1/video/index.m3u8
爱的平方：天长地久,https://v8.qdhdcate.com/yyv8/202309/16/YxJRWK9uhV1/video/index.m3u8
罗莎的婚礼,https://v8.qdhdcate.com/yyv8/202309/18/bynBYdA0bQ1/video/index.m3u8
错误的高中甜心,https://v8.qdhdcate.com/yyv8/202309/16/nspF033iaC1/video/index.m3u8
情人们,https://v1.qdhdcate.com/yyv1/202308/20/9DZS2nVNPJ2/video/index.m3u8
河豚,https://v1.qdhdcate.com/yyv1/202308/19/gHGuLDRKq62/video/index.m3u8
心跳,https://v1.qdhdcate.com/yyv1/202308/19/uyARfaHiw22/video/index.m3u8
初见倾心,https://v8.qdhdcate.com/yyv8/202309/15/YEfS5vyKQg1/video/index.m3u8
陪我走下去,https://v1.qdhdcate.com/yyv1/202308/19/Wr4uXx5Hxr2/video/index.m3u8
不要跟陌生人说话,https://v1.qdhdcate.com/yyv1/202308/19/tDUV6YYNG22/video/index.m3u8
伊伦嘉：诱惑的艺术,https://v8.qdhdcate.com/yyv8/202309/14/Ck70Qp2TBx1/video/index.m3u8
三生三界情人劫,https://v1.qdhdcate.com/yyv1/202308/19/UvfenwkVgd2/video/index.m3u8
爱欲四部曲2,https://v8.qdhdcate.com/yyv8/202309/25/za0FgSNawg1/video/index.m3u8
乾坤斗转凤离巢,https://v1.qdhdcate.com/yyv1/202308/19/rjZLCJMq1y2/video/index.m3u8
不可言说之手机的秘密,https://v1.qdhdcate.com/yyv1/202308/19/rRiP4WQTEn2/video/index.m3u8
一个陌生女人的来信,https://v1.qdhdcate.com/yyv1/202308/19/miWCUSmmy82/video/index.m3u8
一直一直都很喜欢你,https://v1.qdhdcate.com/yyv1/202308/19/4nWSpnFAdz2/video/index.m3u8
九州羽乱·相思劫,https://v1.qdhdcate.com/yyv1/202308/19/UMgGFM7SMf2/video/index.m3u8
他和她的孤独情事：她,https://v1.qdhdcate.com/yyv1/202308/19/rhiPFF79BC2/video/index.m3u8
不曾想过爱上你,https://v1.qdhdcate.com/yyv1/202308/19/dr91vHFa952/video/index.m3u8
一将功成万骨枯,https://v1.qdhdcate.com/yyv1/202308/19/nYPjT7k0rR2/video/index.m3u8
为爱放手电影版,https://v1.qdhdcate.com/yyv1/202308/19/6kZn7SSZih2/video/index.m3u8
不能流泪的悲伤,https://v1.qdhdcate.com/yyv1/202308/19/upiGHUyvcS2/video/index.m3u8
他其实没那么喜欢你,https://v1.qdhdcate.com/yyv1/202308/19/se22QQbbVv2/video/index.m3u8
三生三世十里桃花,https://v1.qdhdcate.com/yyv1/202308/19/TrZxesjunH2/video/index.m3u8
一眼瞬间，再见爱,https://v1.qdhdcate.com/yyv1/202308/19/pZdTv04McY2/video/index.m3u8
双水村里枣花香,https://v1.qdhdcate.com/yyv1/202308/19/DkNzfAUDpL2/video/index.m3u8
功夫小子闯情关,https://v1.qdhdcate.com/yyv1/202308/19/2RDBhCveaC2/video/index.m3u8
凤唳九天之焰赤篇,https://v1.qdhdcate.com/yyv1/202308/19/XHGv35zMY92/video/index.m3u8
只有爱能让我生存,https://v1.qdhdcate.com/yyv1/202308/19/cBJjw1QT6v2/video/index.m3u8
假偶天成 电影版,https://v1.qdhdcate.com/yyv1/202308/19/sS5DqMCndJ2/video/index.m3u8
原味校花恋上我,https://v1.qdhdcate.com/yyv1/202308/19/19Gh0xNhgb2/video/index.m3u8
OMG! 我爱你...但不合时宜,https://v1.qdhdcate.com/yyv1/202308/19/THLLABuXC12/video/index.m3u8
北游记之仙魂下凡,https://v1.qdhdcate.com/yyv1/202308/19/efr1stjnsb2/video/index.m3u8
丈夫得了抑郁症,https://v1.qdhdcate.com/yyv1/202308/19/T4tpYhh8AW2/video/index.m3u8
博士的爱情方程式,https://v1.qdhdcate.com/yyv1/202308/19/V7u9nh45Ef2/video/index.m3u8
单身汉与时髦女郎,https://v1.qdhdcate.com/yyv1/202308/19/EdTUW7nD9B2/video/index.m3u8
僵尸2之轮回恋,https://v1.qdhdcate.com/yyv1/202308/19/GwReySJLR02/video/index.m3u8
冷静与热情之间,https://v1.qdhdcate.com/yyv1/202308/19/5Jyp4Wn1FF2/video/index.m3u8
印度超人前传,https://v1.qdhdcate.com/yyv1/202308/19/Y1deH0Zrny2/video/index.m3u8
你的世界如果没有我,https://v1.qdhdcate.com/yyv1/202308/19/TSmugQfYDw2/video/index.m3u8
古今大战秦俑情,https://v1.qdhdcate.com/yyv1/202308/19/dbEf6cxYKT2/video/index.m3u8
以年为单位的恋爱,https://v1.qdhdcate.com/yyv1/202308/19/4nipQ4wjpb2/video/index.m3u8
倩狐之妖乱青华,https://v1.qdhdcate.com/yyv1/202308/19/hVaLbQgA8t2/video/index.m3u8
傲娇千金惹人醉,https://v1.qdhdcate.com/yyv1/202308/19/kX9mXTyeDN2/video/index.m3u8
冬天没有童话,https://v1.qdhdcate.com/yyv1/202308/19/NBfNvHC59m2/video/index.m3u8
余生，请多指教,https://v1.qdhdcate.com/yyv1/202308/19/9CpPsMam4X2/video/index.m3u8
分手别把锅带走,https://v1.qdhdcate.com/yyv1/202308/19/F8mdVm5QfH2/video/index.m3u8
功夫小妹嫁人记,https://v1.qdhdcate.com/yyv1/202308/19/b8CyHCTBKt2/video/index.m3u8
何班主和他的情人,https://v1.qdhdcate.com/yyv1/202308/19/hj64sxy7H52/video/index.m3u8
别跟我谈高富帅,https://v1.qdhdcate.com/yyv1/202308/19/PMwfy9djwB2/video/index.m3u8
寒枝折不断电影版,https://v1.qdhdcate.com/yyv1/202308/19/gcAWJmqhcX2/video/index.m3u8
倩女幽魂：人间情,https://v1.qdhdcate.com/yyv1/202308/19/aaK7Zzn5882/video/index.m3u8
初识与告别之间,https://v1.qdhdcate.com/yyv1/202308/19/Ru8aP9j3dq2/video/index.m3u8
妖怪名单之苏九儿,https://v1.qdhdcate.com/yyv1/202308/19/yKjMB0qWJi2/video/index.m3u8
大洋之间的灯光,https://v1.qdhdcate.com/yyv1/202308/19/yTkRwUzVd62/video/index.m3u8
夏有乔木 雅望天堂,https://v1.qdhdcate.com/yyv1/202308/19/acztsQ2sVT2/video/index.m3u8
好想去你的世界爱你,https://v1.qdhdcate.com/yyv1/202308/19/2GvgcEPh8Z2/video/index.m3u8
宇宙有爱浪漫同游,https://v1.qdhdcate.com/yyv1/202308/19/cB2RLALVCe2/video/index.m3u8
大龄美女想相亲,https://v1.qdhdcate.com/yyv1/202308/19/JhTnpFnCJH2/video/index.m3u8
太子殿下之冷香,https://v1.qdhdcate.com/yyv1/202308/19/eXg60qj1352/video/index.m3u8
听说爱情来过2010,https://v1.qdhdcate.com/yyv1/202308/19/r1mdqRkxYC2/video/index.m3u8
听见下雨的声音,https://v1.qdhdcate.com/yyv1/202308/19/sEJeDLfZsJ2/video/index.m3u8
塞文山脉的安东万,https://v1.qdhdcate.com/yyv1/202308/19/suAmvh3Vtu2/video/index.m3u8
大力神和勇士公主,https://v1.qdhdcate.com/yyv1/202308/19/MBXsWwYCam2/video/index.m3u8
小时代2：青木时代,https://v1.qdhdcate.com/yyv1/202308/19/hmDfTd8h7T2/video/index.m3u8
向左走·向右走,https://v1.qdhdcate.com/yyv1/202308/19/TXK5d8R96g2/video/index.m3u8
小西天狄道传奇,https://v1.qdhdcate.com/yyv1/202308/19/5dzVEFazsY2/video/index.m3u8
少年忍师—司徒家2,https://v1.qdhdcate.com/yyv1/202308/19/hhDix6q3yw2/video/index.m3u8
回到爱开始的地方,https://v1.qdhdcate.com/yyv1/202308/19/Xn97PfU0di2/video/index.m3u8
封神：画圣归来,https://v1.qdhdcate.com/yyv1/202308/19/BP7tyuHk9q2/video/index.m3u8
只留青春不留你,https://v1.qdhdcate.com/yyv1/202308/19/iri4Hyxj462/video/index.m3u8
在你的世界爱上你,https://v1.qdhdcate.com/yyv1/202308/19/JYm7hqURVr2/video/index.m3u8
娜斯佳和她的父亲们,https://v1.qdhdcate.com/yyv1/202308/19/wnCgyQ3vhz2/video/index.m3u8
在切瑟尔海滩上,https://v1.qdhdcate.com/yyv1/202308/19/USDXuc4myH2/video/index.m3u8
